analysis,field,node,CI
test-fields,Field 199,LiquifiedNaturalGas,0.0
test-fields,Field 199,After,0.0
test-fields,Field 199,CrudeOilDewatering,0.0
test-fields,Field 200,TOTAL,6443.762695826402
test-fields,Field 200,ExplorationAndDrilling,17.216380178522712
test-fields,Field 200,ProductionExtraction,4028.6382304748704
test-fields,Field 200,SurfaceProcessing,1907.3199964310656
test-fields,Field 200,TransportAndStorage,0.0
test-fields,Field 200,LiquifiedNaturalGas,0.0
test-fields,Field 200,After,0.0
test-fields,Field 200,CrudeOilDewatering,0.0
test-fields,Field 201,TOTAL,4422.599606219364
test-fields,Field 201,ExplorationAndDrilling,17.21097845260254
test-fields,Field 201,ProductionExtraction,2765.4244264458875
test-fields,Field 201,SurfaceProcessing,1302.095471797574
test-fields,Field 201,TransportAndStorage,0.0
test-fields,Field 201,LiquifiedNaturalGas,0.0
test-fields,Field 201,After,0.0
test-fields,Field 201,CrudeOilDewatering,0.0
test-fields,Field 202,TOTAL,46979.943431599844
test-fields,Field 202,ExplorationAndDrilling,17.226570386461223
test-fields,Field 202,ProductionExtraction,28659.73187356982
test-fields,Field 202,SurfaceProcessing,15130.558853768422
test-fields,Field 202,TransportAndStorage,0.0
test-fields,Field 202,LiquifiedNaturalGas,0.0
test-fields,Field 202,After,0.0
test-fields,Field 202,CrudeOilDewatering,0.0
test-fields,Field 203,TOTAL,70816.97158549506
test-fields,Field 203,ExplorationAndDrilling,17.227067280765148
test-fields,Field 203,ProductionExtraction,43192.51346367836
test-fields,Field 203,SurfaceProcessing,22831.462512963575
test-fields,Field 203,TransportAndStorage,0.0
test-fields,Field 203,LiquifiedNaturalGas,0.0
test-fields,Field 203,After,0.0
test-fields,Field 203,CrudeOilDewatering,0.0
test-fields,Field 204,TOTAL,48354.105873554065
test-fields,Field 204,ExplorationAndDrilling,17.226613508048803
test-fields,Field 204,ProductionExtraction,29489.512188821245
test-fields,Field 204,SurfaceProcessing,15586.846612818432
test-fields,Field 204,TransportAndStorage,0.0
test-fields,Field 204,LiquifiedNaturalGas,0.0
test-fields,Field 204,After,0.0
test-fields,Field 204,CrudeOilDewatering,0.0
test-fields,Field 205,TOTAL,561595.9675371428
test-fields,Field 205,ExplorationAndDrilling,17.22792074110711
test-fields,Field 205,ProductionExtraction,342582.32920164557
test-fields,Field 205,SurfaceProcessing,181115.34324045657
test-fields,Field 205,TransportAndStorage,0.0
test-fields,Field 205,LiquifiedNaturalGas,0.0
test-fields,Field 205,After,0.0
test-fields,Field 205,CrudeOilDewatering,0.0
test-fields,Field 206,TOTAL,122993.36671921187
test-fields,Field 206,ExplorationAndDrilling,17.227481606986785
test-fields,Field 206,ProductionExtraction,75021.64381982324
test-fields,Field 206,SurfaceProcessing,39659.15005651011
test-fields,Field 206,TransportAndStorage,0.0
test-fields,Field 206,LiquifiedNaturalGas,0.0
test-fields,Field 206,After,0.0
test-fields,Field 206,CrudeOilDewatering,0.0
test-fields,Field 207,TOTAL,83974.54021336649
test-fields,Field 207,ExplorationAndDrilling,17.22722031728385
test-fields,Field 207,ProductionExtraction,51219.01464334745
test-fields,Field 207,SurfaceProcessing,27074.979455044475
test-fields,Field 207,TransportAndStorage,0.0
test-fields,Field 207,LiquifiedNaturalGas,0.0
test-fields,Field 207,After,0.0
test-fields,Field 207,CrudeOilDewatering,0.0
test-fields,Field 208,TOTAL,975494.6103207971
test-fields,Field 208,ExplorationAndDrilling,17.227972986075777
test-fields,Field 208,ProductionExtraction,595073.0267392999
test-fields,Field 208,SurfaceProcessing,314604.2107734261
test-fields,Field 208,TransportAndStorage,0.0
test-fields,Field 208,LiquifiedNaturalGas,0.0
test-fields,Field 208,After,0.0
test-fields,Field 208,CrudeOilDewatering,0.0
test-fields,Field 209,TOTAL,252128.99673970346
test-fields,Field 209,ExplorationAndDrilling,17.227769600799324
test-fields,Field 209,ProductionExtraction,153798.20262424785
test-fields,Field 209,SurfaceProcessing,81307.39185509928
test-fields,Field 209,TransportAndStorage,0.0
test-fields,Field 209,LiquifiedNaturalGas,0.0
test-fields,Field 209,After,0.0
test-fields,Field 209,CrudeOilDewatering,0.0
test-fields,Field 210,TOTAL,172134.4671788449
test-fields,Field 210,ExplorationAndDrilling,17.2276421329335
test-fields,Field 210,ProductionExtraction,104999.16536553825
test-fields,Field 210,SurfaceProcessing,55507.91375984857
test-fields,Field 210,TransportAndStorage,0.0
test-fields,Field 210,LiquifiedNaturalGas,0.0
test-fields,Field 210,After,0.0
test-fields,Field 210,CrudeOilDewatering,0.0
test-fields,Field 211,TOTAL,1999886.2558492105
test-fields,Field 211,ExplorationAndDrilling,17.22800929632472
test-fields,Field 211,ProductionExtraction,1219983.2287933324
test-fields,Field 211,SurfaceProcessing,644986.8981180238
test-fields,Field 211,TransportAndStorage,0.0
test-fields,Field 211,LiquifiedNaturalGas,0.0
test-fields,Field 211,After,0.0
test-fields,Field 211,CrudeOilDewatering,0.0
test-fields,Field 212,TOTAL,726670.2073069817
test-fields,Field 212,ExplorationAndDrilling,17.22794871281056
test-fields,Field 212,ProductionExtraction,443282.59857639903
test-fields,Field 212,SurfaceProcessing,234354.39343149442
test-fields,Field 212,TransportAndStorage,0.0
test-fields,Field 212,LiquifiedNaturalGas,0.0
test-fields,Field 212,After,0.0
test-fields,Field 212,CrudeOilDewatering,0.0
test-fields,Field 213,TOTAL,496100.1935098753
test-fields,Field 213,ExplorationAndDrilling,17.227904484729354
test-fields,Field 213,ProductionExtraction,302627.93567913224
test-fields,Field 213,SurfaceProcessing,159991.9244514247
test-fields,Field 213,TransportAndStorage,0.0
test-fields,Field 213,LiquifiedNaturalGas,0.0
test-fields,Field 213,After,0.0
test-fields,Field 213,CrudeOilDewatering,0.0
test-fields,Field 214,TOTAL,5764269.988217399
test-fields,Field 214,ExplorationAndDrilling,17.228031876824357
test-fields,Field 214,ProductionExtraction,3516373.8697565934
test-fields,Field 214,SurfaceProcessing,1859061.6702384774
test-fields,Field 214,TransportAndStorage,0.0
test-fields,Field 214,LiquifiedNaturalGas,0.0
test-fields,Field 214,After,0.0
test-fields,Field 214,CrudeOilDewatering,0.0
test-fields,Field 215,TOTAL,760902.2036021025
test-fields,Field 215,ExplorationAndDrilling,17.227952994003758
test-fields,Field 215,ProductionExtraction,464165.1519375404
test-fields,Field 215,SurfaceProcessing,245394.7542305131
test-fields,Field 215,TransportAndStorage,0.0
test-fields,Field 215,LiquifiedNaturalGas,0.0
test-fields,Field 215,After,0.0
test-fields,Field 215,CrudeOilDewatering,0.0
test-fields,Field 216,TOTAL,519470.1206468561
test-fields,Field 216,ExplorationAndDrilling,17.227910755659043
test-fields,Field 216,ProductionExtraction,316884.29422414827
test-fields,Field 216,SurfaceProcessing,167529.09384306235
test-fields,Field 216,TransportAndStorage,0.0
test-fields,Field 216,LiquifiedNaturalGas,0.0
test-fields,Field 216,After,0.0
test-fields,Field 216,CrudeOilDewatering,0.0
test-fields,Field 217,TOTAL,6035821.475728698
test-fields,Field 217,ExplorationAndDrilling,17.228032416532596
test-fields,Field 217,ProductionExtraction,3682028.7401609123
test-fields,Field 217,SurfaceProcessing,1946641.455423
test-fields,Field 217,TransportAndStorage,0.0
test-fields,Field 217,LiquifiedNaturalGas,0.0
test-fields,Field 217,After,0.0
test-fields,Field 217,CrudeOilDewatering,0.0
test-fields,Field 218,TOTAL,2823849.8321539806
test-fields,Field 218,ExplorationAndDrilling,17.22801938539832
test-fields,Field 218,ProductionExtraction,1722626.366464519
test-fields,Field 218,SurfaceProcessing,910728.4239420173
test-fields,Field 218,TransportAndStorage,0.0
test-fields,Field 218,LiquifiedNaturalGas,0.0
test-fields,Field 218,After,0.0
test-fields,Field 218,CrudeOilDewatering,0.0
test-fields,Field 219,TOTAL,1927828.9889621378
test-fields,Field 219,ExplorationAndDrilling,17.22800800393067
test-fields,Field 219,ProductionExtraction,1176026.0849124952
test-fields,Field 219,SurfaceProcessing,621747.2722038005
test-fields,Field 219,TransportAndStorage,0.0
test-fields,Field 219,LiquifiedNaturalGas,0.0
test-fields,Field 219,After,0.0
test-fields,Field 219,CrudeOilDewatering,0.0
test-fields,Field 220,TOTAL,22400526.14147531
test-fields,Field 220,ExplorationAndDrilling,17.22804078604924
test-fields,Field 220,ProductionExtraction,13665014.336131562
test-fields,Field 220,SurfaceProcessing,7224528.7391921505
test-fields,Field 220,TransportAndStorage,0.0
test-fields,Field 220,LiquifiedNaturalGas,0.0
test-fields,Field 220,After,0.0
test-fields,Field 220,CrudeOilDewatering,0.0
test-fields,Field 221,TOTAL,1823075.1045406272
test-fields,Field 221,ExplorationAndDrilling,17.228005942881893
test-fields,Field 221,ProductionExtraction,1112123.003172587
test-fields,Field 221,SurfaceProcessing,587962.4631055684
test-fields,Field 221,TransportAndStorage,0.0
test-fields,Field 221,LiquifiedNaturalGas,0.0
test-fields,Field 221,After,0.0
test-fields,Field 221,CrudeOilDewatering,0.0
test-fields,Field 222,TOTAL,1244607.5920352112
test-fields,Field 222,ExplorationAndDrilling,17.22798831360403
test-fields,Field 222,ProductionExtraction,759240.1349776965
test-fields,Field 222,SurfaceProcessing,401397.43355584034
test-fields,Field 222,TransportAndStorage,0.0
test-fields,Field 222,LiquifiedNaturalGas,0.0
test-fields,Field 222,After,0.0
test-fields,Field 222,CrudeOilDewatering,0.0
test-fields,Field 223,TOTAL,14461699.791972866
test-fields,Field 223,ExplorationAndDrilling,17.22803909145806
test-fields,Field 223,ProductionExtraction,8822079.002218474
test-fields,Field 223,SurfaceProcessing,4664125.684479935
test-fields,Field 223,TransportAndStorage,0.0
test-fields,Field 223,LiquifiedNaturalGas,0.0
test-fields,Field 223,After,0.0
test-fields,Field 223,CrudeOilDewatering,0.0
test-fields,Field 224,TOTAL,5931341.721209193
test-fields,Field 224,ExplorationAndDrilling,17.22803221472833
test-fields,Field 224,ProductionExtraction,3618292.8331291387
test-fields,Field 224,SurfaceProcessing,1912945.0295942205
test-fields,Field 224,TransportAndStorage,0.0
test-fields,Field 224,LiquifiedNaturalGas,0.0
test-fields,Field 224,After,0.0
test-fields,Field 224,CrudeOilDewatering,0.0
test-fields,Field 225,TOTAL,4049290.377152349
test-fields,Field 225,ExplorationAndDrilling,17.228026796122414
test-fields,Field 225,ProductionExtraction,2470182.9996793615
test-fields,Field 225,SurfaceProcessing,1305952.8395240551
test-fields,Field 225,TransportAndStorage,0.0
test-fields,Field 225,LiquifiedNaturalGas,0.0
test-fields,Field 225,After,0.0
test-fields,Field 225,CrudeOilDewatering,0.0
test-fields,Field 226,TOTAL,47051267.42105
test-fields,Field 226,ExplorationAndDrilling,17.22804240333308
test-fields,Field 226,ProductionExtraction,28702753.133649018
test-fields,Field 226,SurfaceProcessing,15174804.697490882
test-fields,Field 226,TransportAndStorage,0.0
test-fields,Field 226,LiquifiedNaturalGas,0.0
test-fields,Field 226,After,0.0
test-fields,Field 226,CrudeOilDewatering,0.0
test-fields,Field 227,TOTAL,686588.9356437195
test-fields,Field 227,ExplorationAndDrilling,17.227943157519736
test-fields,Field 227,ProductionExtraction,418831.81136122113
test-fields,Field 227,SurfaceProcessing,221427.54896383613
test-fields,Field 227,TransportAndStorage,0.0
test-fields,Field 227,LiquifiedNaturalGas,0.0
test-fields,Field 227,After,0.0
test-fields,Field 227,CrudeOilDewatering,0.0
test-fields,Field 228,TOTAL,468737.0101564719
test-fields,Field 228,ExplorationAndDrilling,17.227896347557536
test-fields,Field 228,ProductionExtraction,285935.571507191
test-fields,Field 228,SurfaceProcessing,151166.86717061966
test-fields,Field 228,TransportAndStorage,0.0
test-fields,Field 228,LiquifiedNaturalGas,0.0
test-fields,Field 228,After,0.0
test-fields,Field 228,CrudeOilDewatering,0.0
test-fields,Field 229,TOTAL,5446318.063767844
test-fields,Field 229,ExplorationAndDrilling,17.228031176495854
test-fields,Field 229,ProductionExtraction,3322413.2939563445
test-fields,Field 229,SurfaceProcessing,1756516.990567149
test-fields,Field 229,TransportAndStorage,0.0
test-fields,Field 229,LiquifiedNaturalGas,0.0
test-fields,Field 229,After,0.0
test-fields,Field 229,CrudeOilDewatering,0.0
test-fields,Field 230,TOTAL,130.0692207297288
test-fields,Field 230,ExplorationAndDrilling,16.604919334640755
test-fields,Field 230,ProductionExtraction,73.81524404669858
test-fields,Field 230,SurfaceProcessing,31.052465994579673
test-fields,Field 230,TransportAndStorage,0.0
test-fields,Field 230,LiquifiedNaturalGas,0.0
test-fields,Field 230,After,0.0
test-fields,Field 230,CrudeOilDewatering,0.0
test-fields,Field 231,TOTAL,96.25222746583974
test-fields,Field 231,ExplorationAndDrilling,16.367628903330427
test-fields,Field 231,ProductionExtraction,52.70828163247606
test-fields,Field 231,SurfaceProcessing,21.18206885552894
test-fields,Field 231,TransportAndStorage,0.0
test-fields,Field 231,LiquifiedNaturalGas,0.0
test-fields,Field 231,After,0.0
test-fields,Field 231,CrudeOilDewatering,0.0
test-fields,Field 232,TOTAL,353.00954841691697
test-fields,Field 232,ExplorationAndDrilling,7.89923044306702
test-fields,Field 232,ProductionExtraction,219.3450021692308
test-fields,Field 232,SurfaceProcessing,99.25780150354323
test-fields,Field 232,TransportAndStorage,0.0
test-fields,Field 232,LiquifiedNaturalGas,0.0
test-fields,Field 232,After,0.0
test-fields,Field 232,CrudeOilDewatering,0.0
test-fields,Field 233,TOTAL,374.96734334559176
test-fields,Field 233,ExplorationAndDrilling,3.2246260404316724
test-fields,Field 233,ProductionExtraction,235.73390413812956
test-fields,Field 233,SurfaceProcessing,107.62810114471222
test-fields,Field 233,TransportAndStorage,0.0
test-fields,Field 233,LiquifiedNaturalGas,0.0
test-fields,Field 233,After,0.0
test-fields,Field 233,CrudeOilDewatering,0.0
test-fields,Field 234,TOTAL,376.40585636824767
test-fields,Field 234,ExplorationAndDrilling,3.9228158217830607
test-fields,Field 234,ProductionExtraction,236.34034013041412
test-fields,Field 234,SurfaceProcessing,107.62810114471226
test-fields,Field 234,TransportAndStorage,0.0
test-fields,Field 234,LiquifiedNaturalGas,0.0
test-fields,Field 234,After,0.0
test-fields,Field 234,CrudeOilDewatering,0.0
test-fields,Field 235,TOTAL,357.4762161334291
test-fields,Field 235,ExplorationAndDrilling,1.9098272778845915
test-fields,Field 235,ProductionExtraction,222.48163227942308
test-fields,Field 235,SurfaceProcessing,107.62810114471219
test-fields,Field 235,TransportAndStorage,0.0
test-fields,Field 235,LiquifiedNaturalGas,0.0
test-fields,Field 235,After,0.0
test-fields,Field 235,CrudeOilDewatering,0.0
test-fields,Field 236,TOTAL,438.91737612706345
test-fields,Field 236,ExplorationAndDrilling,2.249458564846479
test-fields,Field 236,ProductionExtraction,275.1766807770599
test-fields,Field 236,SurfaceProcessing,128.81970136254168
test-fields,Field 236,TransportAndStorage,0.0
test-fields,Field 236,LiquifiedNaturalGas,0.0
test-fields,Field 236,After,0.0
test-fields,Field 236,CrudeOilDewatering,0.0
test-fields,Field 237,TOTAL,442.1888367697131
test-fields,Field 237,ExplorationAndDrilling,2.4957806278850434
test-fields,Field 237,ProductionExtraction,277.6549753986753
test-fields,Field 237,SurfaceProcessing,128.81970136254168
test-fields,Field 237,TransportAndStorage,0.0
test-fields,Field 237,LiquifiedNaturalGas,0.0
test-fields,Field 237,After,0.0
test-fields,Field 237,CrudeOilDewatering,0.0
test-fields,Field 238,TOTAL,409.0161101234074
test-fields,Field 238,ExplorationAndDrilling,1.7867655833594902
test-fields,Field 238,ProductionExtraction,251.0591692997919
test-fields,Field 238,SurfaceProcessing,128.81970136254168
test-fields,Field 238,TransportAndStorage,0.0
test-fields,Field 238,LiquifiedNaturalGas,0.0
test-fields,Field 238,After,0.0
test-fields,Field 238,CrudeOilDewatering,0.0
test-fields,Field 239,TOTAL,444.60563667685994
test-fields,Field 239,ExplorationAndDrilling,1.8390945043746094
test-fields,Field 239,ProductionExtraction,272.7377818990637
test-fields,Field 239,SurfaceProcessing,140.2809270971951
test-fields,Field 239,TransportAndStorage,0.0
test-fields,Field 239,LiquifiedNaturalGas,0.0
test-fields,Field 239,After,0.0
test-fields,Field 239,CrudeOilDewatering,0.0
test-fields,Field 240,TOTAL,452.7705195352453
test-fields,Field 240,ExplorationAndDrilling,1.8944306614768136
test-fields,Field 240,ProductionExtraction,279.3815580163994
test-fields,Field 240,SurfaceProcessing,140.28092709719513
test-fields,Field 240,TransportAndStorage,0.0
test-fields,Field 240,LiquifiedNaturalGas,0.0
test-fields,Field 240,After,0.0
test-fields,Field 240,CrudeOilDewatering,0.0
test-fields,Field 241,TOTAL,444.5008606462104
test-fields,Field 241,ExplorationAndDrilling,1.735013453580226
test-fields,Field 241,ProductionExtraction,272.7377811512899
test-fields,Field 241,SurfaceProcessing,140.28092709719516
test-fields,Field 241,TransportAndStorage,0.0
test-fields,Field 241,LiquifiedNaturalGas,0.0
test-fields,Field 241,After,0.0
test-fields,Field 241,CrudeOilDewatering,0.0
test-fields,Field 242,TOTAL,448.7687322504008
test-fields,Field 242,ExplorationAndDrilling,1.7360809556345067
test-fields,Field 242,ProductionExtraction,275.34065414736426
test-fields,Field 242,SurfaceProcessing,141.65701806703564
test-fields,Field 242,TransportAndStorage,0.0
test-fields,Field 242,LiquifiedNaturalGas,0.0
test-fields,Field 242,After,0.0
